hour,start_station_id,ride_count
1,8738.01,1
6,5267.09,17
12,4437.09,79
5,4862.07,7
5,4199.12,15
8,5763.03,244
19,4151.01,48
21,5033.01,33
10,5610.09,92
4,3842.08,1
23,8153.1,1
2,6131.13,8
16,8555.05,11
19,6809.07,173
20,6389.09,134
7,6254.06,46
10,4582.08,11
6,8194.07,13
14,4816.05,17
0,7974.01,4
3,4366.01,5
17,5442.09,49
17,5168.04,18
6,5440.05,14
17,6542.05,12
1,4623.02,5
14,6765.01,198
20,8451.07,3
15,4246.02,53
17,5998.09,14
10,4434.06,56
6,6839.1,12
9,4322.06,63
11,4903.08,20
22,7595.17,11
6,6927.03,2
21,8156.01,9
12,6659.03,83
10,5561.06,129
11,7942.21,26
11,5057.07,15
4,7432.09,1
12,7712.04,10
8,6602.05,169
18,8080.01,3
7,5247.10,11
6,3132.09,7
8,8281.06,3
7,6774.13,20
9,4161.01,4
18,3751.05,11
9,6339.06,223
18,6209.08,61
6,5929.01,144
12,5351.03,115
19,6662.09,20
15,4497.09,24
11,4066.15,61
15,6107.08,139
17,5826.02,145
20,3981.1,6
19,5905.14,339
11,4474.01,16
3,4175.14,2
14,5291.05,121
14,8532.03,15
14,6927.03,9
23,6729.02,7
4,6747.06,6
23,6158.02,4
21,8262.07,16
7,6795.01,47
12,3593.01,26
13,4080.01,17
16,4086.05,11
9,6644.08,224
23,6708.04,68
8,6146.01,2
18,4281.08,140
18,4807.02,29
14,8566.05,26
12,6753.08,206
4,4366.01,4
8,6532.06,160
18,4461.04,110
11,6656.05,9
22,4591.04,7
14,4965.01,29
17,6313.10,89
19,7540.02,21
23,6380.10,2
20,4354.07,86
19,5184.08,191
18,4987.06,31
19,4467.03,12
15,8226.07,55
11,6772.11,8
12,8828.02,4
9,4596.05,69
12,5983.04,13
2,4677.01,3
1,6779.05,22
18,6450.12,170
10,7883.09,7
4,5548.01,1
22,4850.04,23
1,6140.05,26
0,7595.17,3
4,6140.05,3
13,5636.11,208
17,4261.03,10
5,7180.02,20
22,7741.04,10
19,2898.01,21
16,6659.09,224
17,4054.06,8
10,7962.01,12
15,7622.12,64
9,5669.12,154
21,7587.16,21
23,6759.15,7
17,4519.02,70
16,6115.09,159
15,5980.07,396
15,8248.05,10
15,4765.07,6
5,7643.18,29
7,6554.05,10
5,5473.03,6
8,6028.01,12
14,8425.01,9
15,4010.13,163
15,3688.06,15
20,8635.08,9
15,6688.01,41
8,7116.04,305
21,6098.12,160
15,6587.04,11
18,4266.03,76
17,5433.04,17
8,5300.05,64
23,8374.02,1
6,5411.08,22
8,4336.01,61
16,4861.05,56
8,6747.07,290
12,4483.1,37
22,6234.04,14
15,6119.01,9
23,7524.09,13
3,4368.05,6
23,4322.06,38
12,6708.04,131
12,7617.07,105
9,4399.03,14
23,5082.08,11
6,5176.04,9
4,7098.05,14
9,4715.01,26
18,8167.02,2
20,6676.02,116
23,4596.05,23
12,7720.03,121
11,5175.08,88
7,7634.01,57
20,5175.08,112
13,7712.04,17
21,3135.04,4
14,5772.05,112
23,6740.1,8
18,4611.03,132
15,4208.01,61
10,5453.01,100
13,4590.01,3
10,6520.06,14
4,4695.04,6
11,7504.19,49
18,6298.04,16
5,7646.04,20
20,6890.06,115
9,3651.04,103
0,7026.08,10
22,6398.06,46
1,3625.04,1
22,6183.03,3
9,4862.07,10
9,6535.04,137
20,4166.08,54
20,3504.02,1
0,4266.03,21
4,4342.04,4
4,3699.07,1
23,7974.01,5
17,8330.05,3
3,4028.03,1
2,7443.01,4
4,7658.13,12
14,8018.04,21
7,8175.06,5
14,6560.15,206
1,5270.09,15
18,6569.08,129
13,8665.02,8
13,7756.10,44
18,4862.04,14
23,4656.03,18
1,6089.07,11
4,6542.05,4
14,5805.07,144
15,4596.05,110
20,5851.01,8
7,4904.03,4
11,7327.01,36
7,8353.02,2
14,5248.05,3
20,6711.13,89
21,6468.01,2
18,6146.01,3
4,6948.1,16
19,5053.01,6
9,6055.08,122
22,4366.10,4
1,6526.05,41
9,6174.03,3
6,5342.10,37
22,7756.10,51
17,6303.01,403
2,4383.06,2
11,4672.01,26
22,5788.13,130
7,7648.16,19
4,5248.05,1
11,3633.08,44
16,3576.1,21
22,8374.02,3
9,4864.09,29
0,7981.16,9
3,7149.05,2
9,4821.06,47
2,6322.01,17
21,4452.01,47
13,7152.1,20
7,6025.08,28
13,3699.07,64
18,4122.03,12
13,8303.06,4
16,3925.03,3
19,4290.06,43
21,3853.02,4
7,5545.04,111
8,4695.04,9
3,5082.08,15
2,6198.03,1
7,4441.06,16
20,3699.07,27
1,5944.01,7
20,7360.10,48
4,6090.03,1
15,5905.14,437
20,4301.04,8
13,3294.03,18
13,7159.08,43
8,5303.06,430
1,5553.1,22
14,6748.04,11
19,5687.11,139
10,6611.07,92
16,6349.03,7
9,8229.04,8
7,6019.04,43
12,3523.06,16
16,7735.23,30
20,4939.07,27
21,3759.07,39
10,4362.04,50
14,8462.09,12
12,8033.09,15
16,4437.09,83
9,4768.02,32
12,4871.02,14
22,7520.07,68
14,6608.09,123
19,7719.13,3
3,7323.09,4
9,7867.04,4
14,3507.04,36
1,6190.08,21
18,5262.09,107
14,6747.07,202
13,4057.04,37
14,4157.10,28
13,4212.01,8
18,5329.08,179
7,7196.04,24
18,7059.08,313
15,7851.04,24
20,3223.07,4
15,5216.06,75
23,5956.04,2
23,7047.07,3
3,6688.01,4
12,4807.02,26
13,8335.02,9
8,5752.09,103
23,6656.05,3
10,5159.07,53
21,5847.06,39
23,4700.06,6
3,4979.07,7
21,7066.01,2
15,6058.08,34
6,7504.19,23
23,5379.09,71
11,5343.11,164
0,7774.02,6
22,7652.04,5
20,8325.08,4
3,5371.07,2
5,5170.01,8
0,7863.03,5
0,6599.01,2
20,5343.11,151
12,6830.02,116
9,6662.09,26
16,6414.07,22
5,4110.10,2
18,6441.01,195
15,7627.1,42
18,8285.09,12
1,6096.01,1
12,5572.07,17
2,5267.08,13
12,8191.01,12
1,5980.07,25
13,6817.15,3
16,7853.01,20
13,3762.08,124
18,5752.07,116
15,6795.01,156
9,8467.03,1
2,6297.07,11
2,4568.01,4
11,7092.06,89
1,7175.05,12
7,5335.03,168
17,4546.05,55
19,7595.17,28
9,5687.04,146
14,5270.09,156
21,7631.23,42
21,5721.14,130
15,4476.03,50
8,5359.10,55
7,6297.07,95
17,7522.02,97
14,4568.01,27
9,5956.04,21
11,7271.01,12
16,5500.07,70
0,5473.03,4
6,5250.05,13
14,4576.11,21
7,4762.05,45
13,5788.13,379
6,6677.03,9
1,5379.10,13
12,7580.01,140
23,4620.02,21
3,7748.02,4
15,4441.06,17
17,7126.01,43
16,6541.03,210
2,6795.01,14
8,8344.04,2
8,4904.03,12
17,6191.06,49
18,6459.04,294
21,7286.01,97
19,4933.03,5
0,4611.03,10
21,7688.12,69
3,5382.07,11
19,5515.02,150
18,5450.01,79
8,4718.08,78
19,3845.05,4
1,3341.06,2
12,4707.03,40
8,6617.02,175
23,5146.03,2
20,5403.04,39
16,3905.15,154
15,4231.04,66
13,4522.07,41
8,5550.09,66
17,8374.02,1
1,6004.06,12
4,7128.08,2
15,7003.06,43
12,8303.06,7
14,6134.03,30
13,5746.02,189
8,8138.07,10
12,4640.01,22
4,3256.04,1
3,5411.08,7
11,6969.08,52
12,4768.02,36
0,6332.09,18
10,4979.07,11
16,4987.06,40
0,5623.03,3
17,6896.16,207
23,3914.02,17
18,3611.02,37
10,7942.07,23
10,6460.06,9
13,6847.05,104
5,5987.03,1
5,6563.12,2
14,8013.07,23
5,6893.1,18
17,6677.03,7
5,4843.01,1
6,6747.06,32
12,4904.03,9
10,8299.03,17
12,6209.08,31
13,3011.03,3
6,3999.06,2
7,6450.12,142
12,7948.10,2
11,6563.12,19
0,5134.09,19
2,5558.04,9
6,6664.05,19
4,4759.02,6
9,6786.02,164
8,7599.02,55
22,7855.03,27
23,6401.03,8
21,4199.12,76
2,7602.05,10
0,5575.08,7
17,8575.02,3
4,5453.06,13
17,7443.01,178
10,6099.02,3
17,5288.09,97
17,7655.22,149
23,3811.05,15
23,3515.01,6
18,4325.03,7
18,6474.11,388
17,6759.15,50
12,7942.21,19
0,6266.06,22
23,5616.08,50
12,3272.01,9
12,6278.05,34
12,6771.13,63
7,7837.30,17
17,4801.04,84
10,4450.06,28
13,4025.02,50
1,7809.13,2
6,6207.06,3
12,7175.05,267
1,4458.06,3
12,5351.07,111
9,6824.07,175
5,4546.05,15
20,4987.06,45
18,5140.06,33
17,5829.12,97
4,5300.06,3
10,7662.13,21
0,3710.07,4
12,6824.07,167
18,3704.04,40
4,4651.02,4
11,6576.07,4
12,3999.06,6
20,4821.10,11
18,3719.02,9
23,4045.01,2
15,7858.02,26
22,6538.11,11
20,3087.01,1
0,5051.01,46
12,8462.09,17
20,4249.1,22
15,7983.02,2
10,5411.08,56
14,8374.02,3
15,8799.01,41
7,6644.07,162
0,5323.06,7
6,4519.04,10
12,8179.03,11
20,6224.06,100
9,4912.10,13
22,4095.10,15
3,4912.10,10
9,6072.16,74
22,4143.04,17
16,4765.07,2
18,5914.03,146
0,7338.02,22
3,5097.02,2
21,5294.04,42
15,3121.01,4
13,7814.01,38
6,5887.03,2
11,5065.10,11
1,6937.07,3
8,6700.01,19
4,6128.04,8
19,7003.06,32
17,6037.02,5
17,3283.05,11
13,6842.02,24
3,5523.02,16
0,3978.13,13
10,6191.06,16
11,4434.06,57
22,7707.08,13
19,6310.06,64
8,8013.07,23
19,5854.09,229
22,3056.05,4
19,7883.06,7
22,8281.06,1
13,7807.04,11
19,6098.12,297
22,6599.01,10
14,8277.03,3
11,6191.04,7
9,6460.06,11
12,5076.04,32
9,7256.01,3
17,3121.01,5
0,8225.05,1
17,3113.06,14
22,4526.01,21
16,7484.05,128
11,5481.04,53
9,5065.12,91
0,8496.01,2
3,6395.01,1
3,7716.19,1
14,4651.02,133
13,SYS016,1
11,6596.1,11
17,6603.06,6
13,7898.03,29
7,5082.08,7
12,3782.03,18
17,6486.07,14
3,6524.01,1
19,8711.02,17
0,7587.16,15
19,8653.09,11
14,7617.07,116
23,5938.11,45
6,4665.02,41
11,3275.03,14
12,4611.03,95
4,7126.01,3
20,4634.02,28
21,4319.07,27
22,5342.1,36
20,6128.04,24
19,7814.01,38
9,3958.02,2
7,3648.08,27
1,5175.08,11
22,6107.08,41
6,7386.10,9
11,7893.05,36
5,8057.02,3
16,7323.09,241
9,6389.09,321
18,7942.21,15
14,7855.03,65
21,6970.02,1
21,4086.06,3
15,8084.03,12
10,4861.05,31
0,3728.05,6
14,3303.03,40
14,4994.10,19
3,4437.09,5
7,8307.05,4
6,4434.06,12
10,8085.05,13
23,6667.04,22
18,5453.05,152
14,8511.08,9
4,4903.09,2
18,4781.05,56
18,5342.10,80
19,5291.05,213
9,8194.07,6
10,4140.03,52
6,6890.01,127
18,5099.03,6
7,6313.10,61
22,4214.03,50
15,6374.05,9
0,7788.13,3
19,5406.04,42
8,5351.07,70
19,7823.03,40
5,7658.13,8
5,4105.01,1
10,3680.04,13
18,7121.02,20
14,6762.02,222
23,6795.01,28
21,4199.13,34
16,4912.10,15
7,8653.09,1
0,5458.02,7
0,6191.04,1
16,6224.03,183
5,6679.11,3
8,8425.01,10
14,7009.06,27
15,7580.01,171
19,6779.05,167
23,5097.02,2
23,3628.11,12
11,6996.01,21
0,5125.03,26
7,7230.1,125
20,6004.06,60
14,3999.06,6
19,7658.13,79
18,5065.12,127
2,7658.13,6
20,6058.08,22
9,6682.08,64
10,3596.04,14
8,7154.10,28
11,4057.04,28
20,8085.09,4
23,6996.01,3
3,8799.01,1
19,5433.03,55
10,5105.01,82
5,7540.02,5
19,8613.09,6
4,4963.13,10
19,6435.03,6
2,7981.16,2
16,3978.13,115
22,4437.09,19
13,8119.05,9
20,4336.01,16
17,4517.03,24
20,6636.04,3
6,7945.07,12
20,7170.04,10
10,3905.15,114
15,5115.01,26
16,5168.04,10
20,6656.05,3
2,5170.01,4
15,8579.09,11
20,3208.07,4
15,8052.02,40
13,5270.08,116
7,7803.08,17
10,4931.05,41
18,4939.07,27
15,7502.01,93
15,8226.05,21
8,6824.07,270
16,6529.02,21
14,3982.01,3
22,7901.04,5
22,6098.12,114
7,3722.04,91
13,7154.07,62
2,6662.01,3
2,4513.06,9
20,7756.10,60
16,6300.04,56
11,6227.02,8
21,6215.04,43
18,4148.07,57
14,5785.10,4
8,6128.04,50
14,5602.06,102
7,6382.05,56
12,5359.1,56
21,5401.03,1
9,4531.05,73
6,6915.02,35
20,6850.01,60
9,4137.10,15
13,7271.01,21
18,6248.08,240
16,7712.04,21
16,6691.11,309
6,7538.18,23
7,3934.06,2
6,7909.07,12
9,5987.03,3
22,5082.08,18
21,8613.09,5
19,5755.09,134
15,7338.02,123
19,6854.05,145
10,7344.01,57
22,5065.10,11
7,6138.02,1
2,7948.10,2
17,6058.08,27
19,3420.01,20
4,7662.13,1
17,6505.09,64
22,6709.01,2
2,6058.08,3
4,7858.02,2
5,5027.02,1
17,7652.04,43
10,6319.07,40
9,7382.04,124
1,5550.05,25
16,5788.16,119
16,8543.01,3
23,8069.01,4
16,4568.01,30
19,4735.16,27
15,4086.05,11
10,5282.02,19
13,5962.04,1
16,5257.01,13
19,4446.03,61
8,8741.01,2
14,4246.02,38
1,4756.04,1
21,7807.04,12
15,7141.07,270
6,3768.02,15
21,6779.04,81
6,5914.03,29
17,6994.06,15
20,7538.18,53
19,5164.05,96
22,4987.06,18
1,6748.04,1
4,3547.04,3
8,6659.03,49
11,4853.06,28
19,7646.04,81
19,7643.18,37
5,7580.01,9
20,8179.03,9
23,5225.04,3
14,6688.01,50
20,7084.12,67
13,4437.01,97
12,5980.07,306
22,5288.12,34
21,6638.01,67
3,7365.13,4
8,4266.03,155
16,6325.01,34
0,4596.05,8
9,3486.02,1
7,6352.01,51
10,6839.04,36
11,4862.04,19
22,5289.05,1
17,4231.04,73
7,4862.04,13
5,8020.01,5
19,6432.10,60
8,3704.01,17
3,6723.10,1
11,6747.06,147
21,6110.01,2
14,3138.09,5
10,7809.13,17
22,8366.07,3
18,4479.1,107
15,4261.03,7
15,8441.05,21
15,5225.04,36
11,4651.02,160
7,8049.05,22
9,8387.03,3
8,6850.01,65
16,7823.03,76
10,6720.07,45
10,6923.20,45
20,6358.05,3
1,3919.12,1
7,5329.08,18
8,3982.01,1
18,8141.05,9
8,8351.06,15
21,3256.04,4
9,7809.13,18
0,6660.05,5
20,3803.05,56
22,3135.04,1
13,4327.09,50
16,8194.06,15
1,4033.16,12
19,8469.05,4
0,8183.02,7
6,7774.02,12
4,7981.27,1
6,4993.13,24
18,6708.04,355
0,6058.08,3
9,3731.11,50
23,8153.10,1
9,7540.02,39
20,3728.05,15
0,8344.09,1
8,7670.09,59
12,7060.02,4
0,7121.02,3
20,6300.04,26
15,8511.08,15
15,8665.09,20
3,7735.23,2
7,8320.01,8
22,6896.16,25
13,5343.11,147
23,5572.07,1
6,6089.07,58
12,6283.05,38
9,7121.13,77
2,4342.04,2
12,5137.11,78
20,6925.09,145
18,5082.08,42
21,6748.04,6
12,7657.03,9
13,4963.13,19
11,4781.05,38
12,4307.13,38
10,3579.04,39
15,4452.01,64
9,7538.18,115
14,7338.02,141
17,4166.08,84
12,3776.1,8
15,4310.06,29
22,8084.03,10
8,7832.04,17
16,8325.12,3
13,3230.01,17
22,4912.10,5
19,4531.05,75
10,6349.03,24
10,4217.06,52
22,6200.03,11
22,5332.10,10
0,7119.04,9
16,6668.06,9
4,6724.01,1
23,3451.01,3
19,8111.07,11
16,4154.02,6
7,4243.01,35
9,6131.13,163
6,8667.01,9
19,7059.01,116
0,3552.09,1
5,6314.02,4
8,8734.02,34
17,4028.04,63
19,6286.02,67
13,7670.09,46
1,6441.01,14
9,3388.02,1
18,8157.06,24
14,4914.03,22
21,4096.08,1
16,5288.08,95
3,5342.10,6
18,4985.09,4
18,6104.01,51
22,7137.04,8
14,7849.1,10
16,5687.04,174
8,3125.09,33
3,8198.05,3
5,6098.1,18
7,7484.05,141
5,5659.11,39
8,8065.13,5
18,4479.06,132
21,3161.02,9
22,8167.02,9
11,7606.01,118
6,4345.11,30
17,3223.07,11
14,3451.01,4
1,6260.04,2
19,8167.04,2
16,6107.08,164
17,5045.05,51
15,4028.04,60
6,5115.01,6
21,6765.01,30
22,6570.06,8
7,5869.04,102
15,5348.02,222
20,6753.08,203
15,4718.08,55
8,6459.07,359
10,3140.09,20
9,4301.04,18
4,4105.01,1
10,6179.07,50
7,7617.07,98
18,7905.05,4
19,5024.10,23
20,5436.11,43
7,3657.06,24
19,5820.08,188
5,8163.05,3
7,3620.02,31
5,6953.08,37
10,4023.05,8
14,4962.08,65
13,8597.01,3
20,6923.20,73
4,6708.04,7
0,6759.15,6
14,7883.09,6
19,3272.01,12
15,6692.03,11
9,4181.1,17
18,6526.01,225
21,3902.06,69
21,7855.03,32
19,6364.1,143
0,6700.14,19
19,4768.02,28
16,7271.01,18
23,7023.09,24
17,5545.01,238
13,8571.02,4
12,6795.01,99
12,4993.02,83
3,7837.30,2
11,8526.03,7
9,5997.10,73
13,3651.04,180
15,5572.07,23
17,3651.04,233
22,5106.04,2
10,4873.08,31
16,5382.07,360
21,7865.09,29
19,8129.02,7
11,6422.09,65
11,5159.04,70
17,5785.05,129
9,6951.03,19
10,4560.01,22
12,7432.04,48
5,5326.06,15
17,7626.02,14
22,5570.04,9
6,3246.06,3
10,6994.06,7
13,6248.08,184
11,6682.03,68
0,7744.06,10
20,4217.06,100
13,6364.07,250
3,5788.13,14
1,6215.07,18
7,6932.15,36
2,4214.03,5
10,8550.01,1
7,4719.04,65
12,3845.05,8
17,4113.01,8
12,5688.02,7
21,8272.08,3
17,4258.07,62
18,8782.01,6
12,4519.02,48
9,4137.1,12
18,4319.07,60
22,5687.11,61
20,6498.10,48
5,3919.07,8
13,5550.09,93
15,3388.02,4
17,5082.08,29
6,5401.03,4
18,8089.05,19
19,7023.09,86
19,6532.06,103
22,7154.1,15
21,6605.08,13
18,6292.03,32
8,7023.04,217
1,3996.01,6
0,5453.01,25
14,7365.08,40
23,6822.09,115
14,7393.09,105
1,4663.02,6
2,7849.1,3
23,5065.04,12
9,5270.08,132
19,5159.04,53
4,3984.02,2
20,7974.01,10
10,3865.05,82
19,4587.02,24
12,3211.06,5
13,7587.16,55
21,6691.11,62
20,5210.01,21
13,7204.08,96
8,8088.01,21
6,6104.01,21
5,7619.05,2
23,4710.06,2
19,5450.01,92
13,8249.1,13
1,6594.02,1
7,7976.08,51
7,5024.10,13
9,6352.01,103
23,8179.03,8
22,6532.06,38
4,7870.02,2
23,7212.05,60
20,6578.01,75
0,7365.13,10
0,5065.10,3
19,7842.16,14
21,3117.05,7
22,6541.03,31
17,6970.02,2
13,4826.04,18
20,6691.11,76
14,6346.02,7
18,3286.07,4
8,6668.06,12
2,5788.16,21
20,8795.01,9
1,4432.10,4
10,6498.10,57
16,5106.04,17
9,6709.05,4
4,6605.08,1
23,3966.03,5
15,8707.01,22
3,7723.01,11
22,4903.08,12
13,8126.07,20
21,6709.05,3
19,4762.04,30
8,7059.08,507
20,6245.08,13
22,8225.05,2
3,4821.06,6
19,4818.02,23
23,4762.05,10
8,4452.03,65
23,7716.19,6
20,8111.07,5
0,3593.1,7
11,6486.07,4
19,3486.02,2
5,5905.12,26
8,7314.03,32
23,5276.04,24
20,6662.09,12
12,8281.06,6
19,3022.01,13
13,5351.07,140
19,4446.01,121
23,8494.06,1
13,4912.10,10
7,6055.08,99
14,3993.03,72
6,2923.01,1
9,6212.08,22
7,4812.02,15
1,8206.17,6
10,4801.04,46
12,4072.02,9
10,8806.01,4
10,5947.04,141
23,4348.07,13
22,8535.01,9
14,7627.10,17
23,7619.05,15
10,8160.03,7
2,4994.10,3
15,7543.15,50
10,6290.06,9
9,8262.07,7
12,5276.04,88
7,6748.04,19
17,8472.08,11
19,4243.01,12
1,3882.05,12
22,4576.11,9
3,4713.01,2
11,7774.02,21
13,8635.08,3
6,4098.06,18
11,5473.03,33
23,4534.06,5
20,6281.01,5
22,8100.01,7
7,7382.04,140
18,4798.10,3
14,7940.02,2
18,6756.01,275
15,3294.03,20
19,5259.06,86
14,8061.01,12
0,6179.07,8
18,7286.01,152
15,5002.09,49
18,4362.04,61
19,5779.10,53
1,8191.01,2
0,6297.08,16
21,4801.04,46
13,7643.18,60
11,4993.15,35
4,7643.18,3
17,7354.01,164
21,6016.06,10
20,6107.08,86
1,6209.05,2
13,6638.01,39
18,6915.02,68
15,8653.09,32
14,7188.10,23
7,3943.03,26
15,4110.1,24
16,3000.08,12
7,8720.02,1
1,8469.05,1
15,6733.01,3
15,3893.03,33
22,8741.01,2
17,6425.04,349
16,7740.08,16
9,5997.1,120
4,4077.04,2
2,7271.01,2
19,7271.01,2
8,8057.02,23
15,5074.08,30
17,8502.04,8
8,8366.06,12
21,3243.02,4
21,3839.02,16
10,7271.01,11
2,5359.10,4
23,4927.04,22
22,4116.09,33
16,7669.10,6
11,5342.1,109
21,4129.1,1
15,4732.08,61
8,5626.15,240
9,8571.02,4
15,6364.1,119
4,4461.01,1
11,8226.06,23
12,8299.03,16
23,6432.11,49
19,6194.06,2
19,8897.05,1
14,5578.02,101
2,4368.05,8
8,7636.05,17
12,6667.04,90
22,3648.08,15
16,4285.09,22
13,3486.02,1
12,3596.04,15
1,5515.02,19
9,7456.03,47
20,6948.1,120
10,7123.04,131
20,3914.02,36
20,8579.09,4
13,3850.03,30
0,5291.05,34
17,5453.01,131
6,6822.09,236
1,SYS016,1
19,5917.02,7
0,6850.01,16
13,7704.04,67
19,8021.11,35
23,6587.04,6
2,4645.04,3
12,4217.02,73
11,5362.08,16
14,7626.02,6
17,7180.02,125
6,7981.27,4
21,3275.03,5
8,7948.10,3
20,6526.05,154
18,6188.04,3
15,6278.05,26
7,5036.06,24
13,4220.02,20
0,6203.02,6
7,4348.07,116
6,4455.11,42
22,6926.01,28
21,6030.04,99
12,JC023,1
14,5097.02,9
22,7159.08,11
21,5636.13,113
8,5945.01,1
17,3129.08,5
9,3914.02,73
8,7026.08,42
15,5997.1,116
10,4856.05,14
16,8137.06,20
10,7927.08,10
11,6426.05,2
8,5458.02,121
9,5938.11,119
20,6215.07,212
0,4765.07,3
13,8795.03,4
21,8590.01,2
15,5914.08,141
3,8008.03,6
21,5125.07,49
18,6587.04,21
16,5764.02,5
8,3090.06,6
16,6224.05,172
9,8157.06,9
0,3408.05,4
0,6876.04,29
0,6740.10,4
4,6493.03,1
11,8141.05,4
2,3704.01,1
23,5920.03,4
10,4243.01,14
15,8550.01,6
7,6569.07,98
7,3993.03,64
9,3347.03,14
22,6518.08,5
13,8285.09,8
15,6233.05,228
8,4837.03,17
4,6915.02,5
23,5362.08,7
13,7867.04,4
11,6662.09,15
19,5752.09,92
11,6276.05,8
7,3975.02,42
21,8141.05,10
13,6747.07,200
0,5190.07,8
2,6656.05,6
20,7948.10,4
13,6890.01,146
10,8175.06,6
19,7863.03,22
12,6242.1,16
23,8795.01,6
6,5797.01,38
3,7386.10,1
16,4954.07,20
2,3952.07,5
10,3000.08,5
11,6297.07,130
11,6748.04,4
8,2832.03,6
9,6733.01,6
18,4377.04,64
18,8672.05,2
3,6197.08,12
15,8451.07,5
22,5430.10,13
1,5288.08,11
22,4237.02,11
13,6167.03,6
10,4437.09,62
20,5878.02,12
18,6524.09,3
4,6520.06,2
9,3776.10,4
5,6929.01,3
15,6981.16,22
16,8597.01,3
2,3719.02,2
15,8441.01,22
15,6417.11,13
15,5453.01,132
5,4903.09,2
13,4748.07,88
18,6247.06,374
9,6290.06,12
23,4615.01,4
23,4903.08,15
16,6171.02,10
14,3129.08,21
1,4962.02,2
11,5920.03,11
16,8849.03,12
6,5433.04,5
21,5034.03,21
0,7154.10,4
6,7948.10,1
18,3243.02,7
19,6520.07,23
23,4214.03,23
14,7154.10,22
18,6364.1,214
21,7945.03,6
12,7159.08,52
21,4416.1,10
9,6098.1,134
22,6222.04,1
1,6923.20,5
0,4576.11,3
12,8104.1,10
2,4437.09,4
8,4510.04,122
19,6425.04,176
23,6013.12,51
11,6518.08,28
23,5730.08,32
22,8110.04,8
16,6364.07,311
17,8451.07,4
18,4137.14,17
9,8453.14,5
10,8004.03,16
10,7580.01,159
17,5613.04,114
10,5359.12,55
4,5065.14,4
0,6748.04,2
12,4237.01,14
17,6108.03,9
20,7735.05,16
10,5125.03,68
12,7884.04,16
3,6747.06,6
11,8018.04,12
21,6416.06,57
18,3135.04,2
16,7922.01,1
19,6747.07,216
17,6569.08,169
4,4507.07,4
10,6505.09,29
21,8720.02,5
19,3871.02,28
8,6215.04,86
4,4824.03,3
23,6025.08,5
13,3007.05,7
15,6337.09,15
13,5097.02,6
20,3359.01,15
20,7703.14,5
12,8428.05,7
20,8303.06,5
21,4903.08,15
10,6717.06,184
11,4611.03,105
9,7386.10,32
0,6889.12,16
3,7504.19,3
18,5785.05,173
17,4392.04,53
12,5794.05,50
21,5106.04,10
6,8399.06,18
7,3803.05,34
3,7617.07,10
0,5550.09,17
22,7524.16,13
12,3660.07,32
19,6300.04,30
16,8285.09,18
18,5053.01,9
1,6441.02,12
13,5626.15,177
23,5034.03,6
17,7388.1,86
14,4546.04,6
6,3822.08,12
23,5929.01,44
20,6703.06,7
16,4199.12,130
16,5045.05,60
9,3148.08,5
11,3882.01,25
1,4611.03,7
11,3090.06,10
5,7463.09,30
20,4422.05,13
9,5369.01,4
1,3978.13,3
16,8089.05,10
10,6602.05,85
12,8111.07,21
11,4179.03,6
19,5326.06,15
9,3847.04,26
22,6314.09,1
22,3871.02,24
11,7340.06,44
9,5450.01,63
5,4903.08,1
14,3871.02,39
11,6612.09,28
14,2898.01,27
5,4689.03,15
1,5453.06,26
13,4895.09,101
7,3914.02,80
6,3657.06,7
10,4889.06,17
11,6551.02,133
0,6885.01,9
5,5199.01,22
17,7623.13,60
20,3648.08,22
0,6921.04,1
4,7121.02,4
1,4383.06,4
19,6753.08,294
14,4437.09,81
18,6072.16,76
4,6278.05,2
23,6771.13,34
23,7636.05,18
3,4994.10,4
12,8149.09,7
23,4906.07,14
19,8123.06,29
20,4707.04,20
4,3117.05,1
0,6004.06,64
0,7271.01,1
18,6602.05,177
8,3117.05,36
14,5548.01,1
20,6969.08,47
11,5282.02,19
1,3771.06,11
0,6593.14,17
10,5539.06,23
12,6951.03,32
21,4816.05,7
1,6435.02,1
15,4368.05,109
3,5489.03,11
6,7520.07,97
16,6046.02,210
15,4781.03,82
14,4199.13,49
16,4996.08,39
11,7159.08,35
22,3480.04,10
10,6585.11,7
12,5914.08,112
5,3192.05,3
18,6323.11,30
2,5545.01,15
20,6642.08,1
7,6670.03,38
20,5869.04,66
14,4640.01,36
8,6839.1,40
2,6297.08,6
14,6176.11,43
7,3000.08,30
17,3893.03,21
1,7386.10,1
5,4237.01,1
13,7538.14,99
23,5510.02,2
18,4954.07,10
14,6170.02,145
21,4483.10,4
11,5887.03,8
21,8024.05,8
13,4645.04,48
0,5176.04,2
15,8425.01,15
12,3814.01,4
13,7669.1,10
4,6585.11,1
14,5238.05,152
18,5045.05,63
21,6237.01,2
1,7967.04,1
0,7712.04,4
10,4623.02,8
8,5335.03,237
11,4214.03,73
16,5470.12,546
15,6260.04,48
1,3905.15,13
0,4366.01,16
10,5794.05,51
8,5270.07,98
9,6960.1,7
6,4095.10,9
12,4028.04,55
11,8381.04,13
13,4637.07,34
16,5273.01,8
15,8186.01,27
13,7662.13,33
1,8290.01,3
21,4507.07,29
5,8465.01,1
16,5492.05,296
12,7165.01,8
13,7634.01,95
8,7066.01,7
21,4895.09,60
9,7543.15,28
21,5989.02,105
17,4322.06,101
3,5593.01,24
15,6654.05,8
18,7727.07,71
22,5712.12,87
