start_station_id,start_station_name,start_lat,start_lng
8160.03,Sheridan Ave & E 168 St,40.835374236,-73.915457249
6740.01,W 52 St & 6 Ave,40.761305332,-73.980354071
7777.02,E 144 St & Brook Ave,40.811890483,-73.917138219
6966.04,31 Ave & 14 St,40.7682,-73.9322662
5267.08,Grand St & Havemeyer St,40.712854147,-73.957005262
7032.06,Hazen St & 20 Ave,40.772094607,-73.895064473
7528.31,E 106 St & Madison Ave,40.793405771,-73.949290872
6230.04,FDR Drive & E 35 St,40.743964791,-73.971214294
6912.01,7 Ave & Central Park South,40.766680837,-73.979126573
7687.05,E 135 St & St Ann's Ave,40.805113077,-73.919003248
6224.06,8 Ave & W 24 St,40.745645046,-73.998280644
6474.11,E 40 St & 5 Ave,40.751889586,-73.981709957
5971.08,E 20 St & 2 Ave,40.735834718,-73.981773019
3928.08,Eastern Pkwy & Washington Ave,40.671727777,-73.963371873
5922.07,Perry St & Bleecker St,40.735352039,-74.004756689
3498.09,Prospect Park SW & 16 St,40.657295346,-73.974224567
6248.08,5 Ave & E 30 St,40.7459849,-73.98629487
6662.01,49 St & 31 Ave,40.758178473,-73.909739614
5626.13,St Marks Pl & 1 Ave,40.72779126,-73.98564945
5755.09,Washington Square E,40.73049393,-73.9957214
6022.04,E 16 St & 5 Ave,40.73726186,-73.99238967
6131.13,E 27 St & Park Ave S,40.74275179648995,-73.9847157150507
6079.03,1 Ave & E 30 St,40.741541505,-73.975334883
5905.12,Broadway & E 14 St,40.734621048,-73.990925431
6216.01,74 St & Woodside Ave,40.74325,-73.89079
6170.02,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
7488.24,E 102 St & Park Ave,40.790477753,-73.950279951
5687.11,King St & Varick St,40.727787971,-74.005262613
6122.09,2 Ave & E 29 St,40.741760373,-73.978049278
6033.01,31 Pl & Hunters Point Ave,40.74021356884924,-73.93537044525146
8456.02,Creston Ave & E 181 St,40.854943752,-73.90297544
8664.06,Decatur Ave & Bedford Park Blvd,40.868128777,-73.884081125
8213.01,Plaza Dr & W 170 St,40.840606809,-73.917870045
8489.06,E 187 St & 3 Ave,40.857211471,-73.890804529
8182.02,Crotona Park East & E 173 St,40.837037,-73.890413
6072.06,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
6890.06,W 50 St & 10 Ave,40.764769673,-73.992043972
7068.07,8 St & Astoria Blvd,40.772602201,-73.932712317
8190.03,E 171 St & Webster Ave,40.838379,-73.905838
5146.03,Stanhope St & Fairview Ave,40.710066676,-73.911037326
7579.11,E 117 St & 1 Ave,40.796568155,-73.934491396
5445.07,Stanton St & Norfolk St,40.720841527,-73.986467838
5669.10,St Marks Pl & 2 Ave,40.728520751,-73.987371445
7781.10,E 142 St & 3 Ave,40.812718987,-73.92367363
7111.10,36 St & Ditmars Blvd,40.774219513,-73.908311367
5374.01,Norfolk St & Broome St,40.717029333,-73.988284707
5235.05,S 3 St & Bedford Ave,40.712607265,-73.962671757
5021.05,Kent Ave & Division Ave,40.706133366,-73.968134999
5579.04,55 Dr & Maurice Ave,40.726169467,-73.909241915
5616.01,E 9 St & Ave C,40.725223422,-73.977755666
5696.03,Pier 40 - Hudson River Park,40.728090525,-74.011269212
6551.02,W 44 St & 5 Ave,40.754864573,-73.980181456
5270.05,Pike St & E Broadway,40.71406667,-73.99293911
6498.09,E 47 St & 1 Ave,40.75206862,-73.96784384
5947.04,W 13 St & 5 Ave,40.735360384,-73.994700551
5902.07,Eagle St & Manhattan Ave,40.735217,-73.954926
4051.01,Berkeley Pl & 7 Ave,40.675254226,-73.97510314
7623.13,Riverside Dr & W 104 St,40.801293373,-73.971150994
5676.04,Calyer St & West St,40.726962328,-73.958372355
5288.09,Warren St & W Broadway,40.714380741,-74.008973598
5500.07,6 Ave & Canal St,40.722353458,-74.005621195
5593.02,E 2 St & 2 Ave,40.725165009,-73.991187215
5666.11,Norman Ave & Leonard St,40.725819,-73.950815
6349.03,39 Ave & 56 St,40.74837482,-73.906904221
5145.02,Albany St & Greenwich St,40.709267,-74.013247
7840.11,E 147 St & Bergen Ave,40.814607263,-73.918247938
6176.11,40 St & Queens Blvd,40.743478537,-73.924253464
6266.06,9 Ave & W 22 St,40.745361328,-74.002267241
6569.09,W 35 St & 9 Ave,40.754029036,-73.996297956
8500.01,Grand Ave & W 181 St,40.856302,-73.907302
6030.06,W 15 St & 7 Ave,40.739239573,-73.999415517
6932.14,E 67 St & Park Ave,40.76780080148132,-73.96592080593109
4157.10,Bergen St & Vanderbilt Ave,40.679432988,-73.967945099
5785.05,Greenpoint Ave & Manhattan Ave,40.730336547,-73.953879952
7393.09,E 97 St & Madison Ave,40.787768483,-73.953240633
8582.09,E Fordham Rd & Webster Ave,40.861740112,-73.891010523
6774.13,30 Ave & 47 St,40.76137495,-73.909611344
6650.07,E 55 St & 2 Ave,40.757966638,-73.96620667
8323.05,Townsend Ave & E 175 St,40.847452044,-73.911417484
6798.01,34 Ave & 21 St,40.7628138,-73.9342862
7657.03,St Ann's Ave & Bruckner Blvd,40.803496718,-73.920147777
6319.07,45 Ave & 21 St,40.74647878333333,-73.9322853
6441.06,W 37 St & Broadway,40.752211809,-73.988279939
5746.14,E 11 St & 1 Ave,40.729567528,-73.984353423
5779.11,Ave A & E 14 St,40.730115652,-73.980479956
4395.07,Hanson Pl & Ashland Pl,40.685025573,-73.977549791
5476.03,E 2 St & Ave C,40.720965981,-73.980865002
6441.01,Broadway & W 36 St,40.75097711,-73.98765428
5501.06,Fresh Pond Rd & Flushing Ave,40.721458435,-73.903000951
6854.05,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373
6958.06,Crescent St & 30 Ave,40.768692,-73.9249574
5500.02,Grand St & Greene St,40.721773505,-74.00246346
3865.05,3 St & Prospect Park West,40.668133497,-73.973681211
7161.08,5 Ave & E 78 St,40.776629448,-73.96424377
7149.05,Amsterdam Ave & W 66 St,40.774628043,-73.984664679
6836.07,34 Ave & 13 St,40.763906837,-73.936617017
6462.05,40 Ave & Crescent St,40.753567696,-73.938208699
6450.05,8 Ave & W 31 St,40.750814199,-73.994661689
6148.02,W 17 St & 8 Ave,40.741873384,-74.001582265
5914.03,W 11 St & 6 Ave,40.735168695,-73.997768521
7788.13,Southern Blvd & E 149 St,40.811969519,-73.904215455
5235.10,Driggs Ave & S 2 St,40.712512732,-73.960679412
4461.04,DeKalb Ave & Vanderbilt Ave,40.689462423,-73.968857884
5983.04,43 St & 50 Ave,40.737972975,-73.922651887
5721.14,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
5303.06,Clinton St & Grand St,40.715643644,-73.987053752
3263.01,E 18 St & Church Ave,40.64958,-73.96316
6720.07,34 Ave & 31 St,40.759604471387945,-73.92714411020279
6157.04,10 Ave & W 14 St,40.74200213,-74.008238912
6560.14,W 40 St & 7 Ave,40.754737616,-73.988390088
5679.08,Bleecker St & Crosby St,40.726104856,-73.995084763
5922.04,Greenwich St & Perry St,40.734545231,-74.006950378
6502.01,55 St & Northern Blvd,40.75326,-73.90585
6860.12,E 65 St & 2 Ave,40.764897585,-73.962503552
5523.02,Stanton St & Chrystie St,40.72229346,-73.99147535
8703.05,Grand Concourse & E 199 St,40.871551752,-73.888316631
6092.01,47 Ave & 48 St,40.740886569,-73.916943192
6659.01,E 51 St & Lexington Ave,40.756646395,-73.972401619
6551.11,E 43 St & Madison Ave,40.753872752,-73.97919035
8646.02,Botanical Sq & Webster Ave,40.868261814,-73.881514907
7286.05,1 Ave & E 94 St,40.781689405,-73.945940137
8285.11,Featherbed Ln & Jerome Ave,40.845610023,-73.914484978
5470.02,N Moore St & Hudson St,40.71996118117138,-74.00844320654869
6108.03,69 St & 43 Ave,40.74179,-73.89564
3731.11,14 St & 7 Ave,40.663940549,-73.983835816
6659.09,Madison Ave & E 51 St,40.759589434,-73.974951148
6134.13,44 St & Greenpoint Ave,40.740984678,-73.921180367
7288.04,Riverside Dr & W 72 St,40.780826449,-73.985605478
5532.01,Mercer St & Spring St,40.723757386,-73.999334693
5291.05,Graham Ave & Conselyea St,40.715143,-73.944507
8510.02,Tiebout Ave & E 184 St,40.858532548,-73.896213174
7688.12,Frederick Douglass Blvd & W 117 St,40.805199504,-73.954722524
7716.19,Lexington Ave & E 128 St,40.806458831,-73.936053038
7751.05,Wales Ave & E 147 St,40.811287522,-73.907748103
8084.03,Fulton Ave & E 168 St,40.830471,-73.904556
6711.13,Steinway St & Broadway,40.759382129,-73.918526411
7524.09,West End Ave & W 94 St,40.794274211,-73.973975778
6429.01,Queens Plaza North & Crescent St,40.75113678,-73.940666437
6756.05,W 44 St & 11 Ave,40.762146711,-73.996834397
6361.03,9 St & 44 Rd,40.749771476,-73.952031732
5794.05,India St Pier,40.73173058,-73.960835576
6920.03,W 54 St & 9 Ave,40.76584941,-73.98690506
4010.15,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
5419.04,N 5 St & Wythe Ave,40.718497515,-73.961297035
5294.04,Henry St & Grand St,40.714211,-73.981095
5422.09,Lafayette St & Grand St,40.72028,-73.99879
6383.06,60 St & 37 Ave,40.749682546,-73.902778864
6206.08,E 30 St & Park Ave S,40.744590044,-73.98311162
8191.01,Broadway & W 165 St,40.838996887,-73.941414118
8012.04,3 Ave & Franklin Ave,40.827024937,-73.907437444
8152.03,Fulton Ave & St Paul's Pl,40.835497856,-73.901562333
6185.07,33 St & Queens Blvd,40.7443653191867,-73.93172398209572
3905.15,3 St & 7 Ave,40.670368314,-73.978256226
5896.01,E 17 St & 2 Ave,40.73431166276575,-73.98372530937195
6762.02,E 58 St & 3 Ave,40.761741996,-73.966496587
6432.10,E 41 St & Madison Ave (SE corner),40.752321243,-73.979457855
5997.10,W 12 St & Hudson St,40.73752993301071,-74.00558933615685
5303.08,Canal St & Rutgers St,40.71427487,-73.98990025
5989.02,W 15 St & 6 Ave,40.738337517,-73.996551037
8682.06,Bainbridge Ave & Bedford Park Blvd,40.87002933,-73.885672212
5359.12,Duane St & Hudson St,40.71703,-74.00925
6608.09,E 54 St & 1 Ave,40.756265,-73.964179
6438.04,11 St & 43 Ave,40.7519071,-73.9479119
6830.02,E 63 St & 3 Ave,40.763954,-73.9646
6929.01,23 St & 31 Ave,40.766506076,-73.928531528
7627.10,Lenox Ave & W 115 St,40.80117929,-73.950161338
5964.01,Bank St & Washington St,40.7532457,-73.99705433333334
6101.11,48 Ave & 41 St,40.739881277,-73.923892736
6143.05,39 St & 47 Ave,40.74215636827728,-73.92662644386292
5581.01,Nassau Ave & Russell St,40.725613236,-73.944254398
8167.04,Charlotte St & Boston Rd,40.835909963,-73.893134236
6289.06,Broadway & W 29 St,40.746377826,-73.988410592
6569.07,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948
5938.01,E 19 St & 3 Ave,40.73624527,-73.98473765
6319.01,45 Rd & 11 St,40.74708586,-73.94977234
5470.10,Greenwich St & Hubert St,40.721319,-74.010065
5847.01,Christopher St & Greenwich St,40.733048201,-74.006792426
5623.03,Nassau Ave & Newell St,40.724800229,-73.947543621
6089.11,E 26 St & 3 Ave,40.740610242,-73.981538415
5515.08,E 4 St & Ave B,40.723346832180155,-73.98265913128853
5971.09,E 22 St & 2 Ave,40.737173438,-73.981360078
5886.13,E 20 St & FDR Dr,40.733208626522426,-73.9756813647
5679.05,Mercer St & Bleecker St,40.727300406,-73.996715784
5484.09,Allen St & Stanton St,40.721844077,-73.989142895
4483.10,Broadway & Madison St,40.68817246,-73.919504285
7696.07,E 128 St & 3 Ave,40.805637479,-73.933971286
5558.04,Wythe Ave & N 13 St,40.722867131,-73.957207441
6225.03,41 Ave & 67 St,40.74446,-73.89764
4507.07,Wilson Ave & Moffat St,40.68906,-73.90506
6422.08,E 43 St & 2 Ave,40.750428796,-73.971105218
6659.03,E 53 St & Madison Ave,40.759801745,-73.974338651
3993.03,Sterling Pl & Bedford Ave,40.672695,-73.954131
8494.07,E 182 St & Grand Concourse,40.855901361,-73.900345564
5797.01,MacDougal St & Washington Sq,40.73226398,-73.99852205
6483.06,W 36 St & 7 Ave,40.751888275,-73.989959836
4683.02,Emerson Pl & Myrtle Ave,40.693605542,-73.962329626
7798.02,Willis Ave & E 143 St,40.8124789,-73.920266867
7409.04,W 84 St & Amsterdam Ave,40.78621,-73.9756
3911.05,Eastern Pkwy & Nostrand Ave,40.669670701,-73.950249314
5093.01,Bedford Ave & S 9 St,40.70853074,-73.96408963
6435.03,50 St & Barnett Ave,40.750107288,-73.913533807
7323.09,5 Ave & E 87 St,40.782684207,-73.95980823
7648.16,2 Ave & E 125 St,40.802554,-73.933509
6943.07,25 Ave & 41 St,40.767760992,-73.911122084
7230.10,W 74 St & Columbus Ave,40.778543115,-73.977640271
6535.04,W 34 St & Hudson Blvd E,40.755349398,-74.000860453
6737.03,36 Ave & 10 St,40.761473417,-73.941051006
6847.05,7 Ave & W 55 St,40.763978124,-73.981422544
6131.12,Madison Ave & E 26 St,40.742398858,-73.986886263
7183.03,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
6996.01,30 Ave & 21 St,40.7703743,-73.9286078
6741.03,91 St & 31 Ave,40.760337472,-73.877699137
7945.03,Walton Ave & E 151 St,40.821031094,-73.927528739
6822.09,1 Ave & E 68 St,40.76476264,-73.958302021
7458.03,W 87 St & Amsterdam Ave,40.788671255,-73.974733949
6013.12,Gramercy Park N & Gramercy Park E,40.73795,-73.98509
7599.09,E 115 St & Lexington Ave,40.797966242,-73.942353845
6197.11,2 Ave & E 31 St,40.74317956,-73.977079749
7062.07,18 St & 27 Ave,40.772549033,-73.927449584
4732.04,Carlton Ave & Park Ave,40.695669889,-73.973500848
7640.04,E 118 St & Madison Ave,40.801557302,-73.944311261
6459.04,10 Ave & W 28 St,40.750599623,-74.001860619
6682.03,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478
7712.06,Lincoln Ave & E 134 St,40.808561802,-73.928738832
4205.06,Kingston Ave & Herkimer St,40.679023147,-73.941428065
6076.02,30 St & 48 Ave,40.741258621,-73.937885404
5329.03,West St & Chambers St,40.71754834,-74.01322069
5805.07,7 Ave S & Bleecker St,40.732099295,-74.003633022
6926.01,W 52 St & 11 Ave,40.767257214,-73.994026542
5348.02,Wythe Ave & Metropolitan Ave,40.716860533,-73.96319294
6887.03,35 St & 30 Ave,40.76547569244953,-73.91811579465866
3180.09,Albemarle Rd & E 21 St,40.647372484,-73.959370732
7327.01,Wards Meadow Comfort Station,40.783005953,-73.930675507
6115.06,Hudson St & W 13 St,40.740265489,-74.005391955
6614.01,28 St & 36 Ave,40.757051229,-73.932857633
6234.04,Woodside Ave & 60 St,40.745284081,-73.904711962
7260.09,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842
5788.15,4 Ave & E 12 St,40.732552528,-73.989910126
8403.02,E Tremont Ave & Jerome Ave,40.851747,-73.908964
6545.07,Broadway & 51 St,40.754213572,-73.908873558
7014.12,Broadway & W 61 St,40.77003010255044,-73.9819684624672
5450.04,N 12 St & Bedford Ave,40.720928907,-73.955012441
6998.08,E 72 St & Park Ave,40.771086574,-73.964214325
6560.01,Broadway & W 41 St,40.755001187,-73.987020254
6955.05,W 54 St & 11 Ave,40.768348098,-73.992609143
7293.10,E 88 St & Park Ave,40.781410700190015,-73.95595908164978
7759.08,Willis Ave & E 141 St,40.810845017,-73.921565175
7840.05,Courtlandt Ave & E 149 St,40.816286683,-73.919354916
4762.05,Flushing Ave & Vanderbilt Ave,40.697955966,-73.970576644
3736.03,Bedford Ave & Montgomery St,40.665918112,-73.95691812
5520.09,N 15 St & Wythe Ave,40.724345207,-73.955815911
6879.04,28 Ave & 44 St,40.764178038,-73.910748959
5181.04,Cherry St,40.712225199,-73.979114652
6104.01,55 Ave & Center Blvd,40.740288,-73.960697
5117.05,Stagg St & Union Ave,40.708745122,-73.951035976
5578.02,Watts St & Greenwich St,40.724253774,-74.009716392
5703.13,Ave A & E 11 St,40.728909612,-73.981751084
7281.09,W 76 St & Columbus Ave,40.780315518,-73.977364779
8734.04,Grand Concourse & E 203 St,40.873769879,-73.886659145
5470.12,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
5977.01,McGuinness Blvd & Eagle St,40.735556722,-73.952856898
6816.07,8 Ave & W 52 St,40.763772726,-73.98526001
6190.08,9 Ave & W 18 St,40.74317449,-74.00366443
6517.08,W 42 St & 6 Ave,40.75492,-73.98455
6847.02,Broadway & W 56 St,40.765426517,-73.98263061
7123.04,W 64 St & Thelonious Monk Circle,40.774971247,-73.988921642
6064.08,W 18 St & 6 Ave,40.73971301,-73.99456405
7654.04,E 138 St & Willow Ave,40.804303646,-73.911742926
7845.06,Grand Concourse & E 144 St,40.816825867,-73.928348899
5430.08,Franklin St & W Broadway,40.719157338,-74.006695747
6258.02,72 St & Broadway,40.74751,-73.89372
5335.07,Grand St & Samuel Dickstein Plaza,40.715006948,-73.983772635
8514.05,Walton Ave & E 183 St,40.858472,-73.90266
3400.04,Rogers Ave & Lenox Rd,40.653865576,-73.952754855
5542.04,Driggs Ave & N Henry St,40.723166466,-73.943038225
3919.07,Eastern Pkwy & Franklin Ave (NE Corner),40.6707767,-73.9576801
5593.04,E 4 St & 2 Ave,40.726458788,-73.989618063
6137.04,5 St & 51 Ave,40.7423737,-73.9566
6617.09,E 53 St & Lexington Ave,40.75828065,-73.97069431
5709.03,Calyer St & Guernsey St,40.72755807335852,-73.95505852997303
6839.10,Grand Army Plaza & Central Park S,40.7641927,-73.973880768
6700.14,W 51 St & Rockefeller Plaza,40.760004997,-73.978406072
6893.10,31 Ave & Crescent St,40.765875697,-73.92671299
8229.04,Sheridan Ave & E 172 St,40.84040451,-73.911442995
5453.05,Forsyth St & Broome St,40.71893904,-73.99266288
4620.02,Adelphi St & Myrtle Ave,40.69290328,-73.97188592
7967.04,River Ave & E 151 St,40.821996093,-73.929008842
8048.01,E 167 St & Franklin Ave,40.829002857,-73.905274272
7057.07,E 78 St & 2 Ave,40.772823811,-73.95572865
5362.08,Withers St & Kingsland Ave,40.717706561,-73.940563917
6514.08,Vernon Blvd & 41 Rd,40.7552433,-73.9485678
7020.02,E 77 St & 1 Ave,40.77095553869235,-73.95356208096926
5838.09,Washington Pl & 6 Ave,40.732009649,-73.999728441
3286.07,Rogers Ave & Snyder Ave,40.648469329,-73.952256441
6398.08,E 35 St & Madison Ave,40.748577237,-73.982601047
6046.02,E 25 St & 2 Ave,40.738896251,-73.979320645
7175.05,Columbus Ave & W 72 St,40.777234554,-73.978931189
7018.01,31 St & Hoyt Ave N,40.7711528,-73.9170074
4873.08,Evergreen Ave & Noll St,40.70106,-73.93318
6233.05,W 16 St & The High Line,40.74334935,-74.00681753
6560.15,Broadway & W 38 St,40.7529728216068,-73.98734897375107
5553.03,E 3 St & 1 Ave,40.724673152,-73.987901211
6173.08,Broadway & W 25 St,40.742673755,-73.989476442
6247.06,W 27 St & 7 Ave,40.746667385,-73.994722128
6901.01,Broadway & 12 St,40.766830802,-73.934715033
8566.05,E 188 St & Creston Ave,40.861872196,-73.898339033
6520.07,42 Pl & Northern Blvd,40.753068805,-73.920631766
8245.03,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544
7154.10,3 Ave & E 81 St,40.77571702,-73.955842137
6572.08,36 Ave & 31 St,40.75651272984955,-73.92957486212252
8103.05,3 Ave & E 169 St,40.832645893,-73.905221701
6561.01,81 St & 34 Ave,40.75374,-73.88604
4954.07,Madison St & Woodward Ave,40.704038501,-73.904108524
7121.13,E 81 St & 1 Ave,40.773386598,-73.952801347
7100.07,5 Ave & E 72 St,40.77282817,-73.96685276
4416.10,Madison St & Malcolm X Blvd,40.687082648,-73.93025589
6809.07,W 56 St & 6 Ave,40.763389826,-73.977541208
7284.01,21 Ave & Crescent St,40.780446529,-73.912169337
5569.06,W Broadway & Spring St,40.725014925,-74.001481414
6626.11,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935
6417.11,65 St & Broadway,40.74944675,-73.897420049
5105.01,Liberty St & Broadway,40.709072471,-74.010321975
5769.06,Ave C & E 16 St,40.72980094,-73.974583387
5779.10,E 14 St & 1 Ave,40.731371641,-73.982571721
8397.02,E Burnside Ave & Ryer Ave,40.850525737,-73.901363015
5860.02,Green St & McGuinness Blvd,40.734045148,-73.951870918
8041.07,E 161 St & River Ave,40.827915072,-73.927147031
6200.03,53 St & Roosevelt Ave,40.744666696,-73.911512136
6283.05,48 St & Skillman Ave,40.746139646,-73.91623497
7311.02,Amsterdam Ave & W 79 St,40.7829391,-73.9786517
5880.02,W 4 St & 7 Ave S,40.733935595,-74.002968669
6676.02,W 45 St & 8 Ave,40.759470463,-73.989216328
6319.03,44 Dr & 21 St,40.748036,-73.946705
5545.04,E 5 St & Ave C,40.72299208,-73.97995466
5561.06,Lafayette St & Jersey St,40.724628448,-73.995800257
4470.09,Lafayette Ave & Ft Greene Pl,40.686972022,-73.9770087
4446.01,Bergen St & Smith St,40.687031388,-73.99084568
7354.01,Central Park West & W 85 St,40.784992933,-73.969742656
6644.08,9 Ave & W 39 St,40.756403523272496,-73.99410143494606
5545.01,E 7 St & Ave C,40.724258423,-73.979049802
5721.01,Sullivan St & Washington Sq,40.73047747,-73.99906065
7286.02,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902
6164.09,Lexington Ave & E 29 St,40.743110895,-73.981967688
5772.05,Morton St & Washington St,40.73115,-74.00887
6151.03,47 Ave & 31 St,40.742949009,-73.935591936
6116.03,61 St & Queens Blvd,40.74091,-73.90273
8392.02,E 180 St & Monterey Ave,40.850248933,-73.892908216
5755.14,University Pl & E 8 St,40.731092095,-73.995120764
3180.02,Beverley Rd & Flatbush Ave,40.64499,-73.95818
5359.13,Church St & Worth St,40.716638803,-74.00628233
6306.01,W 20 St & 10 Ave,40.745705247,-74.0052073
6611.07,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913
6904.06,5 Ave & E 63 St,40.766662359,-73.97157824
3148.09,E 19 St & Beverley Rd,40.64483,-73.9613
4110.10,3 St & Hoyt St,40.67756927,-73.99336791
6303.01,1 Ave & E 39 St,40.74714,-73.97113
6224.05,W 20 St & 8 Ave,40.743622303,-74.000090837
5666.04,Meserole Ave & Manhattan Ave,40.727029324,-73.952990294
7360.10,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
5636.13,E 1 St & Bowery,40.724766612,-73.992124796
6416.06,W 29 St & 9 Ave,40.750056624,-73.998318553
5569.07,W Broadway & Watts St,40.72323,-74.00314
7463.09,E 103 St & Lexington Ave,40.790143251,-73.947431445
6700.01,W 52 St & 5 Ave,40.75992262,-73.97648516
7691.05,Willis Ave & Bruckner Blvd,40.805701,-73.925177
7286.01,E 91 St & 2 Ave,40.78115276427915,-73.94963040947914
4045.01,Clinton St & Centre St,40.674273968,-74.001985192
4821.03,Sands St & Jay St,40.700119,-73.9862
3408.05,Ocean Ave & Crooke Ave,40.65326,-73.96172
6884.03,W 56 St & 8 Ave,40.765959181657976,-73.98313522338867
4895.09,Jay St & York St,40.701214075,-73.986753106
8676.01,Bailey Ave & W 193 St,40.870650887,-73.90684557
8340.01,Grand Concourse & E 176 St,40.84761,-73.90745
6659.10,E 50 St & Park Ave,40.757334,-73.974235
7611.02,E 118 St & 3 Ave,40.799208879,-73.938927174
7909.07,Westchester Ave & Longwood Ave,40.81976223,-73.901032209
7188.10,E 81 St & Park Ave,40.776812911,-73.959371328
7520.07,Columbus Ave & W 95 St,40.7919557,-73.968087
7152.10,24 Ave & 26 St,40.774591,-73.918544
5400.05,Harrison St & Hudson St,40.71870987,-74.0090009
7233.05,Crescent St & Ditmars Blvd,40.778705716,-73.914647698
5279.03,Centre St & Worth St,40.714503765,-74.002539635
6316.05,39 Dr & 52 St,40.747302651,-73.91183424
6158.02,Queens Blvd & 56 St,40.741920948,-73.909026027
7655.22,Lenox Ave & W 117 St,40.802486062,-73.949169874
6251.06,43 Ave & 42 St,40.74534682580983,-73.9219419658184
5137.11,Fulton St & William St,40.709664941,-74.006923318
5414.06,Allen St & Rivington St,40.72019576,-73.98997825
5944.01,Franklin St & Dupont St,40.735646009,-73.958661675
7235.13,E 88 St & 1 Ave,40.778667808,-73.948883414
6782.01,31 Ave & Steinway St,40.7611488,-73.9170071
6464.08,E 45 St & 3 Ave,40.752801299,-73.972685337
8819.05,Naples Terrace & Godwin Terrace,40.880044103,-73.905692697
5561.04,Mott St & Prince St,40.72317958,-73.99480012
4962.02,Whitehall St & Bridge St,40.703661705241345,-74.0131813287735
6004.07,E 25 St & 1 Ave,40.738112688,-73.977337241
8171.06,E 171 St & 3 Ave,40.83714056,-73.902278304
5746.02,E 10 St & 2 Ave,40.72970438,-73.986544013
8319.01,Anthony Ave & E 175 St,40.84634769,-73.903724313
8472.06,Valentine Ave & E 183 St,40.857176781,-73.898188472
3223.07,Ocean Ave & Tennis Ct,40.648590565,-73.960558534
7816.14,Brook Ave & E 148 St,40.81409263333333,-73.91496765
5248.05,Eliot Ave & 60 Ln,40.713907361,-73.903049231
5510.05,57 Rd & 58 St,40.722355366,-73.912437201
8766.03,Grand Concourse & E 205 St,40.875572801,-73.886316657
4861.05,Henry St & Middagh St,40.71423661666667,-73.9942094
6618.02,100 St & Northern Blvd,40.757599473,-73.868586302
7723.01,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149
7196.04,20 Ave & 38 St,40.777112,-73.902382
3704.04,Flatbush Ave & Ocean Ave,40.663645625,-73.962998033
4707.04,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
6465.04,95 St & 35 Ave,40.75301,-73.87266
7767.06,Southern Blvd & Ave St John,40.812769055,-73.901689529
8278.05,Amsterdam Ave & W 175 St,40.844005466,-73.933672905
7210.07,21 St & 23 Ave,40.778557,-73.919046
4386.05,Fulton St & Clermont Ave,40.68415748,-73.96922273
7443.17,E 98 St & Park Ave,40.78813,-73.95206
4804.02,Dock 72 Way & Market St,40.699733734,-73.971270442
8100.01,Frederick Douglass Blvd & Harlem River Dr,40.830684423,-73.936522245
7220.01,Steinway St & 19 Ave,40.778089,-73.899558
3356.07,2 Ave & 44 St,40.652292132,-74.013616323
3996.01,7 St & 3 Ave,40.672537923,-73.989697576
4330.09,Hoyt St & Warren St,40.6843549,-73.98901629
7625.18,E 118 St & Park Ave,40.800536394,-73.941957355
7803.02,E 138 St & Park Ave,40.812689066,-73.92934227
4098.06,New York Ave & St Marks Ave,40.67514,-73.94716
5847.08,Washington St & Barrow St,40.73191132323174,-74.008769094944
4668.08,Johnson St & Gold St,40.69498384,-73.983374596
4637.07,Johnson St & Brooklyn Bridge Blvd,40.695,-73.98917
4962.01,Broadway & Battery Pl,40.70463334,-74.01361706
8065.13,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996
4605.04,Clinton St & Joralemon St,40.69248426,-73.993071079
5391.06,Lispenard St & Broadway,40.71939226,-74.00247214
4134.06,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
4659.02,Myrtle Ave & St Edwards St,40.693135619,-73.977033257
7744.06,Lincoln Ave & E 138 St,40.81084168,-73.927348971
7432.09,W 89 St & Columbus Ave,40.788207054,-73.97045958
7344.05,E 91 St & Park Ave,40.7835016,-73.955327
3707.01,23 St & 3 Ave,40.662611,-73.998623
8052.01,Webster Ave & E 166 St,40.828971386,-73.911287308
4721.01,Cedar St & Evergreen Ave,40.696757674,-73.927962542
4413.08,Warren St & Court St,40.686358929,-73.993762612
6332.06,74 St & 37 Ave,40.749120235,-73.891781569
5575.13,Ave D & E 10 St,40.72506551015475,-73.97515833377838
6442.08,81 St & 35 Ave,40.751773834,-73.885573745
4953.04,South St & Gouverneur Ln,40.70355377,-74.00670227
4713.01,Central Ave & Himrod St,40.696763515,-73.922937632
